,puma,BABS_UnEmp_Total,BABS_UnEmp_M,BABS_UnEmp_F,HS_UnEmp_Total,HS_UnEmp_M,HS_UnEmp_F,HSINC_UnEmp_Total,HSINC_UnEmp_M,HSINC_UnEmp_F
15,"NYC-Bronx Community District 11--Pelham Parkway, Morris Park & Laconia PUMA",0.03183023872679045,0.0,0.04669260700389105,0.05674978503869303,0.0258272800645682,0.09199632014719411,0.14341463414634145,0.13692480359147025,0.1865671641791045
16,"NYC-Manhattan Community District 1 & 2--Battery Park City, Greenwich Village & Soho PUMA",0.0,0.0,0.0,0.14009661835748793,0.18125,0.0,0.0,#DIV/0!,0.0
17,"NYC-Brooklyn Community District 12--Borough Park, Kensington & Ocean Parkway PUMA",0.0440251572327044,0.0,0.08235294117647059,0.0,0.0,0.0,0.0,0.0,0.0
18,"NYC-Staten Island Community District 1--Port Richmond, Stapleton & Mariner's Harbor PUMA",0.03814713896457766,0.10606060606060606,0.0,0.021087680355160933,0.017214397496087636,0.030534351145038167,0.0,0.0,0.0
19,Monroe County (Central)--Greece & Gates Towns PUMA,0.0,0.0,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!,0.0
20,Westchester County (South Central)--New Rochelle & Mount Vernon Cities PUMA,0.0,0.0,0.0,0.10648148148148148,0.013477088948787063,0.23104693140794225,0.0673076923076923,0.0,0.23671497584541062
21,Orange County (Northeast)--Greater Newburgh City PUMA,0.16993464052287582,0.0,0.2765957446808511,0.0,0.0,0.0,0.0,0.0,0.0
22,Suffolk County (East) PUMA,0.0,0.0,0.0,0.1986062717770035,0.38,0.0,0.0,0.0,#DIV/0!
23,Tompkins County PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,#DIV/0!,0.0,0.0,#DIV/0!
24,Monroe County (Central)--Rochester City (East) PUMA,0.5,0.0,0.76,0.2426470588235294,0.2894736842105263,0.0,1.0,1.0,#DIV/0!
25,Ontario & Yates Counties PUMA,#DIV/0!,#DIV/0!,#DIV/0!,0.0,0.0,0.0,0.0,0.0,#DIV/0!
26,"NYC-Bronx Community District 7--Bedford Park, Fordham North & Norwood PUMA",0.17117117117117117,0.22574257425742575,0.1417910447761194,0.1358574610244989,0.1251596424010217,0.15070921985815602,0.07669441141498216,0.08794788273615635,0.06307490144546649
