,puma,BABS_Poverty_Total,BABS_Poverty_M,BABS_Poverty_F,HS_Poverty_Total,HS_Poverty_M,HS_Poverty_F,HSINC_Poverty_Total,HSINC_Poverty_M,HSINC_Poverty_F
140,"NYC-Bronx Community District 4--Concourse, Highbridge & Mount Eden PUMA",38.41368584758943,46.666666666666664,24.369747899159663,50.79726651480638,0.0,76.6323024054983,100.0,100.0,#DIV/0!
141,NYC-Manhattan Community District 8--Upper East Side PUMA,6.807740860760812,5.8699375994127,7.50220853059098,37.357227254824735,30.349650349650346,42.482100238663485,39.318885448916404,#DIV/0!,39.318885448916404
142,Orange County (Northeast)--Greater Newburgh City PUMA,2.5718914540299718,4.189549662639259,1.3505508825968486,7.044880029837139,5.418678208756451,8.65725839729306,51.347068145800314,42.471042471042466,65.56701030927834
143,"NYC-Bronx Community District 12--Wakefield, Williamsbridge & Woodlawn PUMA",8.569545154911008,7.397622192866579,9.736842105263158,14.317180616740089,0.0,27.310924369747898,45.258620689655174,52.10918114143921,0.0
144,NYC-Queens Community District 10--Howard Beach & Ozone Park PUMA,8.564493758668517,6.660231660231661,9.632034632034632,14.865741341289402,7.234134719514837,26.26131953428202,23.727087576374746,10.88646967340591,48.08259587020649
145,Suffolk County (Central)--Islip Town (Northwest) PUMA,5.411197428341817,9.82940698619009,3.237410071942446,11.897661277664417,0.0,26.494232785739253,15.649867374005305,0.0,100.0
146,Capital Region,4.140227970943753,4.0566433933539825,4.205249670747022,15.880444302122356,15.310133256638863,16.506189821182943,43.91003333455438,36.48880147198782,54.04749523314266
147,Central NY,5.597142672082759,5.267927015115944,5.865748130723347,17.6450272835815,13.258064516129032,22.115633654095195,45.89767923388836,42.67486447177046,51.94885799404171
148,Finger Lakes,5.242227042660883,4.583640383198231,5.7724252491694354,16.21809821714766,14.889546767142617,17.581753023741975,39.03093705908668,34.39572073327019,46.51727861771058
149,Long Island,3.7386210589514337,4.091090691170595,3.433283293460063,7.85943872976167,5.95653826771932,9.92190494442315,16.844128187814885,18.4348000803697,15.141413055167222
150,Mid-Hudson,4.033203699062859,3.5343173382732775,4.468506674082313,13.027257807853163,12.129838127203977,13.972883090304425,40.65300027151778,33.84723195515066,50.09724473257698
151,Mohawk Valley,7.753313536611864,9.615384615384617,6.441358024691358,17.232984941910466,13.339014066799837,21.481368589499354,52.831202962609005,46.362527941475314,62.05797101449275
152,New York City,6.287882584387332,5.95096584460085,6.597492775207867,18.252906647787118,16.23265884365561,20.65094615003871,46.579804560260584,47.643839273795216,44.98364595153861
153,North Country,7.980508664197101,5.417771883289125,9.517559559320686,22.78768565771934,19.750440756276976,26.06464096551498,44.58541320022185,42.905476844998944,47.78493757551349
154,Southern Tier,6.974231996989889,8.569512855558708,5.555810327432817,22.389737794115078,18.12136907678309,26.64742776685246,52.98669000138167,46.57670336948423,61.02345858418102
155,Western NY,5.821010611790996,5.554796081111871,6.048202844726173,17.494253907062216,15.856471311835515,19.21023256884429,47.57114113250934,40.43918918918919,55.670656844689994
