,puma,BABS_mf_t,BABS_m,BABS_f,HS_mf_t,HS_m,HS_f,HSINC_mf_t,HSINC_m,HSINC_f
22,Erie County (West Central)--Buffalo City (West) PUMA,57.93978107848305,53.185111166625035,62.62856438997352,38.11901144221526,42.90532100924307,33.39902691383877,3.941207479301684,3.909567824131901,3.9724086961877196
23,Monroe County (Central)--Rochester City (West) PUMA,28.342778850345645,27.038829222235332,29.79957805907173,54.536962072616305,57.68913017821314,51.015295358649794,17.120259077038053,15.272040599551516,19.185126582278482
24,Suffolk County (Central)--Islip Town (East) PUMA,43.863560889985294,35.853588240945335,51.677600749765695,51.916599459177384,62.220194062830245,41.86504217432053,4.219839650837326,1.926217696224421,6.457357075913777
25,Nassau County (Central)--Hempstead Town (East Central) PUMA,60.52756653992395,58.2012242975985,62.89780905165521,38.123151668779045,40.09313033014179,36.11599765445919,1.3492817912970003,1.7056453722597187,0.9861932938856016
26,"NYC-Bronx Community District 5--Morris Heights, Fordham South & Mount Hope PUMA",0.0,0.0,0.0,95.850622406639,93.05555555555556,100.0,4.149377593360995,6.944444444444445,0.0
27,St. Lawrence County PUMA,22.657910397007566,19.651909428861103,25.701454234388365,69.21916177845787,70.8854342683339,67.53207869974337,8.122927824534559,9.462656302805001,6.766467065868263
28,Columbia & Greene Counties PUMA,31.724314848860573,28.031876563096098,35.4810885409928,62.076189661806836,64.88067483362299,59.22284038469833,6.199495489332593,7.087448603280912,5.29607107430888
29,NYC-Brooklyn Community District 2--Brooklyn Heights & Fort Greene PUMA,90.13794234057004,88.24481248810204,91.97214921381473,8.948687322888125,10.436893203883495,7.506801309540277,0.9133703365418393,1.318294308014468,0.5210494766449947
30,"NYC-Queens Community District 8--Briarwood, Fresh Meadows & Hillcrest PUMA",62.43024182832846,57.629960871995536,66.7806484295846,34.693064044645226,37.68865287870319,31.978216818642352,2.8766941270263087,4.681386249301286,1.2411347517730498
31,Monroe County (North & West) PUMA,42.483886758586934,38.342975039443346,46.69463984532477,55.362241984172314,59.5210162223391,51.13332510592784,2.1538712572407603,2.1360087382175657,2.1720350487473774
32,Schenectady County--Schenectady City PUMA,37.7955758962624,33.089851543742185,42.32308443142996,56.331045003813884,60.90426431300937,51.93102326338052,5.8733790999237225,6.005884143248453,5.745892305189523
33,"Rockland County (West)--Spring Valley, Suffern Villages & Monsey PUMA",29.11540969354488,30.147934024825712,28.035221915858756,55.12279939143664,55.95987077027716,54.2470870764031,15.761790915018475,13.892195204897126,17.71769100773815
34,Niagara County (North & East) PUMA,27.60586319218241,21.523981751674818,33.57537617491629,67.78908794788273,74.42357486334305,61.27717939408609,4.605048859934854,4.052443384982122,5.14744443099762
35,Suffolk County (Central)--Brookhaven Town (Central) PUMA,33.807039881710274,29.111411817771764,37.73186548031971,63.539655809750684,67.80784844384303,59.9721007389534,2.65330430853904,3.0807397383852053,2.296033780726889
36,Suffolk County (East) PUMA,53.13280486480617,50.61702127659574,55.755156353958746,44.55424041698339,46.47659574468085,42.55045464626303,2.312954718210446,2.9063829787234043,1.6943889997782215
37,Warren & Washington Counties PUMA,27.107483701042156,24.019894675248686,30.196779964221825,64.83001934739136,66.92997854495808,62.72889900796878,8.062496951566489,9.050126779793251,7.0743210278093995
38,NYC-Queens Community District 6--Forest Hills & Rego Park PUMA,64.91366252650712,59.91646627009239,69.5025569502557,32.856710087852164,36.80546766232122,29.230590423059045,2.2296273856407147,3.2780660675863813,1.2668526266852627
